machine_id,time,vibration,temperature,pressure,failure
M000,37,0.9050767864333514,59.88272228748769,30.90065273093802,0
M000,38,1.0976844894694522,60.487119817010836,30.60773002260182,0
M000,39,0.8897066884011936,60.50004182560226,30.682322969430754,0
M000,40,1.5599212216035332,60.82607405059672,31.12615368879907,0
M000,41,0.9029332461002517,60.17191887194991,30.754002041660023,0
M000,42,1.466483259897221,60.99677387449687,31.03240642122777,0
M000,43,1.2146867668521295,59.970701749241364,30.992505884626514,0
M000,44,0.8674903878629491,60.431639413848664,30.684750351848436,0
M000,45,1.4429258993895144,60.093002709226106,30.79503565830537,0
M000,46,1.013516708187792,60.00509888477354,30.988912897807484,0
M000,47,1.6147375893474971,60.45669547832498,31.15546584298411,0
M000,48,2.0857372066881523,60.04122591874318,30.84651519468159,0
M000,49,0.914384943237666,60.80883502571446,31.15256790095359,0
M000,50,1.108662516463392,60.53229182041321,31.141102697496713,0
M000,51,1.4591018298633733,60.65717211394595,30.937655140498986,0
M000,52,1.0485678670413923,60.76814509381807,31.172709670403535,0
M000,53,1.6563836399486305,59.77622276667692,30.762452653167905,0
M000,54,1.1193138902839106,60.64846007762303,31.171366442581473,0
M000,55,1.6081971651724576,60.74373919013863,30.749160320104814,0
M000,56,1.547018833419468,59.59853586929949,30.77333238820204,0
M000,57,1.789271327883697,60.17367414356073,31.17456493223802,0
M000,58,1.7094662502694793,61.6706824771885,30.95644162413108,0
M000,59,1.1485656547428686,60.296206569610234,30.75008541288747,0
M000,60,1.8860502208767083,60.34446142989265,30.92023417468113,0
M000,61,1.5780654897037412,60.7036418066315,30.86219609163176,0
M000,62,1.8708291305747744,60.86625698183079,30.889260195579613,0
M000,63,1.3823091920757014,60.096988738839826,31.104710386173483,0
M000,64,1.7102758250399266,60.67850886695814,31.32027603256134,0
M000,65,1.7742272661935905,59.96900295196245,31.184173239873168,0
M000,66,1.742758392889394,60.81969497648786,31.190928246920237,0
M000,67,1.4620566918529225,61.084473699743604,31.163712930092004,0
M000,68,1.5909967947710504,60.55569595759306,31.03913003629671,0
M000,69,1.8017566365916131,60.84942839206383,31.280159803767397,0
M000,70,1.8191779898095044,61.088912061643676,31.195329060201516,0
M000,71,1.9090839111756892,60.521561858683796,30.77217546376869,0
M000,72,1.4115735314960682,60.5259827967123,30.836502754534816,0
M000,73,1.8723221925817874,60.186140026732595,30.65498923710459,0
M000,74,2.0138133835101164,60.25620549496269,31.033728280608855,0
M000,75,1.6610949245758122,60.306062773960264,31.334764566327266,0
M000,76,1.9900052924213563,60.75825957018896,30.77351417672548,0
M000,77,2.6905597653532234,61.415178276817905,31.305375636291036,0
M000,78,2.2448877571524,60.51104303678757,31.12610334147404,0
M000,79,2.333072872804876,60.19918652391978,30.953788789256855,0
M000,80,1.540336227614684,60.13756185877925,31.379948884222323,0
M000,81,1.9632107937321859,60.374547944402345,31.116241944588115,0
M000,82,1.602225714660392,61.01616224270142,31.310969909175267,0
M000,83,2.2214917721863245,61.379146890897374,30.79732218487351,0
M000,84,2.683826617609208,60.19810069604281,30.811704591448066,0
M000,85,2.0819032756571065,61.509474237893784,31.068800109920783,0
M000,86,1.8957523527862357,59.936000160417706,31.05666483715141,0
M000,87,1.5994503640227182,59.94337497686091,31.391302068472505,0
M000,88,2.6173269633708367,60.539265324387785,30.994555583849785,0
M000,89,2.2603094776529717,61.7874698618828,31.173683639854797,0
M000,90,2.5380872451843164,60.52224263474186,31.109867859524122,0
M000,91,2.481723587467937,60.696518811569646,30.723213141602958,0
M000,92,2.6941459926705162,60.33590455877197,31.52995206642394,0
M000,93,2.538447303732521,60.688957605477505,31.20055396612138,0
M000,94,2.322252369069129,60.42025501463145,31.159208190357834,0
M000,95,2.6427078615296353,60.441206523335154,30.998241105119437,0
M000,96,2.2929731148341808,61.15947694458098,31.418198587593167,0
M000,97,2.5306328664272826,60.98412846467549,31.006748366647667,0
M000,98,2.7074640735656916,60.97933990289017,30.995662946515193,0
M000,99,1.9305451807359124,60.10318634551671,31.00884799246445,0
M000,100,2.837836845374932,61.499901285577295,31.059784963005836,0
M000,101,2.3892900299549638,60.86428292564386,31.155117839915334,0
M000,102,2.813353846714029,60.48187735086408,31.347517135656894,0
M000,103,2.484715167896332,61.18045875319156,31.108480445642982,0
M000,104,2.3949631881201983,61.71963021757762,31.380733954610076,0
M000,105,2.0636870486875996,60.55008464176267,31.413673122456405,0
M000,106,2.2647114236995605,61.16881056241919,31.31109975879465,0
M000,107,2.436374576771495,60.78906287453473,30.764684988374636,0
M000,108,3.199656990904538,60.648925143059174,31.348451148375943,0
M000,109,2.8750889241126028,61.49241179170763,31.106027856720182,0
M000,110,2.7744923256636684,61.103025998964895,31.37219685638679,0
M000,111,3.0820607946635583,60.594780532369974,31.069843049439807,0
M000,112,3.1661968887507856,59.82493343017156,31.521694994209223,0
M000,113,2.689875191988895,60.851189983162485,31.07622001787666,0
M000,114,2.788522804686496,61.49904051064809,31.3718611583935,0
M000,115,2.9731963812228144,60.917907900723506,30.933566543606275,0
M000,116,2.594558347762823,60.71187077934204,31.31922382898646,0
M000,117,2.8911042069092616,61.38522355083687,31.327414015646205,0
M000,118,2.908922566670622,62.04135204644123,31.318933875110677,0
M000,119,2.7854437185419916,61.843454900901094,31.48277084778337,0
M000,120,3.482261701833101,60.86800542984288,31.442950363396914,0
M000,121,2.523989512773701,61.32547460311472,31.221143746449872,0
M000,122,2.5757359495754826,61.45977159966662,30.895662273101486,0
M000,123,2.4308503668470496,61.13470962706028,31.37695804016605,0
M000,124,3.318228453705731,61.33445290592237,31.56302026318662,0
M000,125,3.2595531794459465,60.907321675686404,31.257966314942312,0
M000,126,2.9872229224765103,61.13121015986922,31.05821936438736,0
M000,127,3.1965749244758124,60.95026464424183,31.337815569678174,0
M000,128,3.2003241611347772,59.77733909699977,31.10742977436776,0
M000,129,3.1065276371523756,60.9857289185088,31.34456639990063,0
M000,130,3.252229709213978,61.78158805912458,31.36018023432028,0
M000,131,3.0900270953850058,60.23390966138889,31.02897051499232,0
M000,132,3.3669907365779523,61.573694804712865,31.615962737484328,0
M000,133,2.9803842556461295,60.90153917994217,31.361155275317312,0
M000,134,3.8653808413953676,61.12090213176459,31.62794110904729,0
M000,135,3.3245620216639415,61.65009399087186,31.528004507411108,0
M000,136,3.3458055762796475,60.57327977402655,31.2738696505149,0
M000,137,3.7651016744279984,61.53238398189769,31.24595847274632,0
M000,138,3.238104516410788,60.238034845774855,31.626556296497053,0
M000,139,3.629025161807407,61.044932487136705,31.382715421935377,0
M000,140,2.7343553310298905,60.880114149636256,31.61457766627352,0
M000,141,3.7024882782234902,61.2988216761896,31.349744886373703,0
M000,142,3.6693546798488166,61.00277884438209,31.024749898861693,0
M000,143,3.45098229477321,61.35503106120042,31.587224075060295,0
M000,144,3.0428922942620247,61.1020157443819,31.352627807149666,0
M000,145,3.1672844366921438,61.417308035119284,31.522162144423053,0
M000,146,3.432861301472417,62.21101770196837,31.31381653659396,0
M000,147,3.4084729384099828,60.95563572367333,31.219588723442993,0
M000,148,3.397179317382479,60.48642696304137,31.34938197331803,0
M000,149,3.604538151995378,60.07207015263724,31.37229863560472,0
M000,150,3.6223451613461206,61.4807658930029,31.638615552615857,0
M000,151,3.8875202019391475,60.92328953638985,31.25540610364916,0
M000,152,3.8283742287594036,60.969831479488874,31.162077734275968,0
M000,153,4.389174417050079,61.09810926534904,31.287383701562984,0
M000,154,3.0417018628927592,61.68917244384705,31.220101368941382,0
M000,155,3.7303360333711537,61.75778297580984,31.228234828555877,0
M000,156,3.7680035867815205,62.04536510275454,30.936339126727997,0
M000,157,3.523416082877946,60.841200455764096,31.39530751358861,0
M000,158,3.774639559495103,60.772840081184334,31.306813868878088,0
M000,159,3.5794183173067706,61.138076775071205,31.486333084606912,0
M000,160,4.106964030889395,61.85113689593084,31.578415390367756,0
M000,161,3.594011544067994,61.33182343749395,31.92755441879917,0
M000,162,4.1829725734551655,61.12321911822087,31.774096174693447,0
M000,163,3.784600994445204,61.019270413506,31.741834925286405,0
M000,164,3.530535950116312,60.406582607523454,31.655945453712786,0
M000,165,3.954147002340198,61.43715413692621,31.400403970215294,0
M000,166,3.89670069837557,61.15441644624194,31.35248995204981,0
M000,167,3.876084627615611,61.186745778248785,31.316971783896946,0
M000,168,3.849515920262139,60.152091636826526,31.624616978411726,0
M000,169,4.152551646492088,61.37101698140972,31.54015341505264,0
M000,170,4.139957872474187,61.06147049935549,31.39117247765661,0
M000,171,4.238788620157164,61.5372231402372,31.911352636037154,0
M000,172,4.588586269634697,61.90997746785181,31.355341554955128,0
M000,173,3.955744507758084,60.95244803584326,31.568640008058033,0
M000,174,3.325234141136499,61.23416175918614,31.45634525823633,0
M000,175,3.7126424202588644,61.87233955494695,31.294860192382714,0
M000,176,4.272661365656293,62.87536010940216,31.205487416109648,0
M000,177,4.170182130178653,61.28974132884,31.412294802321416,0
M000,178,4.465231865806829,62.05663595007186,31.692016167960958,0
M000,179,4.042563798416304,62.73039543685884,31.188639900432314,0
M000,180,3.9721857881768385,61.608336039852816,31.56556732192982,0
M000,181,4.450796718436204,62.32353844519523,31.52871835422757,0
M000,182,4.360911318421927,61.24621337129551,31.67535424179282,0
M000,183,4.253657912898384,61.39394288712446,31.671385168693448,0
M000,184,4.682086729953118,60.4594181218207,31.63984422303538,0
M000,185,4.31295844196113,62.04727986648834,31.52266401788579,0
M000,186,4.806744153248534,61.245264887415615,31.131622556575515,0
M000,187,4.754315321236796,61.17169891653489,31.266638150751984,0
M000,188,4.4660624203639285,61.48388206464255,31.752309533249694,0
M000,189,4.751378626450766,61.66128162060233,31.415725349717096,0
M000,190,4.592146744608945,61.70606858771792,31.71147587299462,0
M000,191,4.266031337853697,61.43328496107385,31.704564161367916,0
M000,192,4.925080454282078,62.12643240163743,31.624099512331252,0
M000,193,4.427072816271668,61.85538167699728,31.394410450642,0
M000,194,4.350599877405198,62.41835705388744,31.698095434110076,0
M000,195,4.513851274787032,62.08804073995027,31.88008353087061,0
M000,196,4.50712701318068,61.469767426432895,31.51715938343129,0
M000,197,4.952082362004433,62.18025012141769,31.909869202358912,0
M000,198,4.987917137079928,60.887362357943374,31.69388140228433,0
M000,199,4.390229617006614,61.45701421017193,31.676807378816864,0
M000,200,4.980823843101154,61.278049726432094,31.18274460581021,0
M000,201,4.8067224618732665,63.05525718935691,31.61211929416666,0
M000,202,4.789046825552166,62.63455320692567,31.775743461913052,0
M000,203,4.862439491897424,61.97452973031437,31.71273732461542,0
M000,204,4.4778638380909825,61.092748818757784,32.04505416052554,0
M000,205,4.8973641578449945,61.82351911894748,31.654643005289447,0
M000,206,5.098930118293836,63.05281694852638,31.78247907152225,0
M000,207,4.710591075849987,61.72677096871186,31.896887831541743,0
M000,208,4.734585929055907,62.22959464217276,31.223541063305063,0
M000,209,4.862871223781342,62.127541404397974,31.946713647415834,0
M000,210,4.708701815837995,61.07208888884233,31.645541505122328,0
M000,211,4.639027364362097,61.75895306429287,31.701357847174442,0
M000,212,4.603318538861034,62.24569095271306,31.6762457594278,0
M000,213,5.345608998858675,60.931018777509586,31.509250103991615,0
M000,214,5.19888081648696,61.463916112245,31.684781406490753,0
M000,215,5.066498744895129,61.95259938813432,31.587175295553948,0
M000,216,5.133483964405172,61.49219954504039,31.86254463185005,0
M000,217,5.076653775253974,61.970989709455395,32.24667390603876,0
M000,218,4.801384630454328,62.597762532177775,31.205818266690816,0
M000,219,4.532411956094104,61.293151358813844,31.507182865045703,0
M000,220,5.239444477746895,62.06839252974187,31.69672428442622,0
M000,221,5.1557795340119545,62.197353778123464,31.91933331362484,0
M000,222,4.825190204943218,61.76252591204113,31.743770573518088,0
M000,223,5.3911556944797345,61.56713782652089,31.744844302981956,0
M000,224,5.276964971605199,61.61123634592787,31.622025508111115,0
M000,225,5.320002600273704,61.90829882466403,31.87278404198482,0
M000,226,4.996810236524459,61.808130633718235,31.731845327789973,0
M000,227,5.579356010890491,61.523264510373686,31.82961893913171,0
M000,228,5.433432476450229,62.82667001899762,31.58627066523944,0
M000,229,5.1828448144890675,61.54479355654597,31.458732703687012,0
M000,230,5.931829875938584,61.40272078218307,31.63442745628972,0
M000,231,5.819562733879868,61.15691787418853,31.95395885195817,0
M000,232,5.0233344635281405,62.66681876592243,31.37371300069252,0
M000,233,4.943609927990929,61.78101028017818,32.007053076135236,0
M000,234,5.482772263410607,61.89561386121435,32.08689737959363,0
M000,235,6.161040585866955,62.40960003986452,31.698117637480436,0
M000,236,5.411434799869704,61.43924770777897,31.847852022551503,0
M000,237,5.0704088000150405,62.36940322531238,32.23380334722868,0
M000,238,5.7969731554813055,61.868897537560166,31.94307602062705,0
M000,239,6.090264700828607,62.898718715288204,31.64193695978802,0
M000,240,5.7796025698889935,62.044420652622534,32.00900718768343,0
M000,241,5.764006824894781,60.94861069291541,31.783085920841327,0
M000,242,5.73089913335409,61.426288914078214,31.97389294007389,0
M000,243,5.236536037702546,61.75425187394911,32.13095092204072,0
M000,244,5.451016259296828,62.450454877258466,31.516973794518954,0
M000,245,6.362952978721103,62.021194578414004,31.891752699490237,0
M000,246,5.814678606391703,62.487254829823314,31.573852541503456,0
M000,247,5.781775611911468,61.864086984766956,31.544777092885038,0
M000,248,6.101922198936532,62.027384905857836,31.936192623223192,0
M000,249,5.8821481502517905,62.04604526146958,32.28769400882685,0
M000,250,5.836424114580122,61.4444952388193,31.817612266064028,0
M000,251,6.022933782137912,62.499768952342905,31.68513235104834,0
M000,252,6.174266234043161,61.36203793322212,32.13651557862398,0
M000,253,5.522026100833963,62.1403487881533,32.12560227370603,0
M000,254,5.976121153976757,62.67182065651442,32.041420930042676,0
M000,255,6.34852902306747,62.80457632311449,31.8319396763934,0
M000,256,6.174939914919581,61.520195466808765,31.916107556633136,0
M000,257,6.253011830908556,62.36039522478063,32.02201648440411,0
M000,258,5.965893683462711,62.8680061164252,31.92160538335889,0
M000,259,5.912649327266684,62.75673010394216,31.661656553627797,0
M000,260,6.225003370778557,61.80222896054406,32.20327390394833,0
M000,261,6.018794177484767,62.400963758067476,32.03520261742952,0
M000,262,5.540605960300012,62.0181789768792,32.166397719958,0
M000,263,6.402249832180978,62.49498750035524,31.692795823815587,0
M000,264,6.339980348922738,62.720171192760354,31.97709198072544,0
M000,265,6.5536895815780545,62.03175550259257,31.870717022600697,0
M000,266,5.463763808410326,62.843385152731464,32.04046093079472,0
M000,267,5.727010170331555,61.51417189766056,31.80816241262649,0
M000,268,6.492062636201083,62.25329115361332,31.826731154768627,0
M000,269,5.974539471417381,61.888015418743535,31.60595287787918,0
M000,270,5.936564475583969,61.888182357819055,32.13421318539212,0
M000,271,6.27147529486935,62.0206789761489,32.46463308918193,0
M000,272,6.144432122484788,63.02702285484945,32.331910249658236,0
M000,273,5.8950220809870375,62.490452879694416,31.909181807919044,0
M000,274,6.208741849051893,62.74115980606109,31.893114438816035,0
M000,275,6.262037439857204,62.389413949844986,31.948008684425382,0
M000,276,6.081166077386961,62.88142465008137,32.23739472580221,0
M000,277,6.558731702086617,62.3051950721465,31.891646390834737,0
M000,278,6.2669690920835714,63.68215958017399,32.225256198414016,0
M000,279,6.248431073121956,62.5958203113762,31.97018153308082,0
M000,280,6.698013195279298,62.7952209490523,32.264410468881785,0
M000,281,6.2901151305692045,62.5858390469767,31.702979141109182,0
M000,282,6.190488963774662,62.985521815937226,31.867551779819625,0
M000,283,6.337827400224412,62.54933236038261,32.20164074427,0
M000,284,6.294260986623993,60.82306698327759,31.89364388967199,0
M000,285,6.996606434495525,62.74503892316607,32.337463498858135,0
M000,286,6.317782154205318,61.763773263825605,32.1701982486302,0
M000,287,6.751742803886095,62.74624855784626,32.269287866630805,0
M000,288,6.828650445489711,62.806280194227824,32.23068994086092,0
M000,289,6.8752789437075945,63.04219436351634,32.2943927030564,0
M000,290,7.2064695801592125,62.29887573520579,32.19380095958284,0
M000,291,6.658274914943203,62.216691904018,31.96478047388462,0
M000,292,6.940267566526301,62.85259767505063,32.18777094394838,0
M000,293,6.746475802722498,62.65517877324684,32.2762390772759,0
M000,294,6.389780964833958,62.675792446871924,32.13567976772605,0
M000,295,7.084999149187498,61.99834719168622,32.42171528720417,0
M000,296,6.945505981528209,62.8167616710051,32.047412586634245,0
M000,297,7.065232546374162,62.71744842279919,32.37448492692199,0
M000,298,6.4937865512514765,62.791244312602885,32.219391007776174,0
M000,299,6.892732093097086,62.511138486004114,32.07009708230695,0
M000,300,7.023444577951815,61.81849194716728,32.34069153031334,0
M000,301,6.8494222225681645,62.797372746341026,32.226108991458304,0
M000,302,6.858129152418486,62.67795219415814,31.75064048997559,0
M000,303,7.257916836547747,63.29350589781872,31.82248982771294,0
M000,304,6.9387408770744,62.14853670853722,32.13214047380321,0
M000,305,7.27768862623502,63.26712584728594,32.397059175986065,0
M000,306,7.498669858961848,62.672265008429854,31.948296812354002,0
M000,307,7.093538607197247,63.110105148809424,31.93723658191652,0
M000,308,7.648365769059562,63.2524156670378,32.14637510441443,0
M000,309,6.95947208963717,62.47891085710131,32.20752978086072,0
M000,310,7.126321873676889,63.29872277529895,32.12909337244017,0
M000,311,7.369202183414895,62.8190089555702,32.25662240958011,0
M000,312,7.170943695287987,63.197329168282444,32.3521965541587,0
M000,313,7.400348319448996,63.15722856123239,32.02381478259208,0
M000,314,7.381752326310501,63.4880722814014,32.315969451504586,0
M000,315,6.997972332332802,62.84858814283309,32.29768412576863,0
M000,316,7.10237671383922,62.204335799295954,32.16446896441339,0
M000,317,7.129755832253854,62.88632688196265,31.91440760860143,0
M000,318,7.543824859140465,62.58616888001095,32.436838985436964,0
M000,319,7.3137538741761565,62.900776874465386,32.20808156236131,0
M000,320,7.212784604820442,64.15961112879397,32.148515302499234,0
M000,321,7.748697954325674,62.38665692462594,32.32711481631932,0
M000,322,7.60771213250098,62.931382909108564,32.14348759417278,0
M000,323,7.407462898272693,62.75182664667107,32.74309379446778,0
M000,324,7.5020875279588894,63.22591578698961,32.624013556185766,0
M000,325,7.268381840135533,62.9923015142416,32.21885131176442,0
M000,326,7.527844892618232,62.893965414098886,32.131313120974646,0
M000,327,7.634718497497683,62.46215500894959,32.4804650855625,0
M000,328,7.785497339730528,62.756739989475626,32.198691873825915,0
M000,329,7.703566552174075,62.614198739854544,32.65508456292766,0
M000,330,7.750700087812582,63.22010297334947,32.43397755417215,0
M000,331,7.491892372719484,63.57797638855002,32.32559521134378,0
M000,332,7.973183981975608,62.944494834373465,32.571144183446926,0
M000,333,7.830952414518848,64.14472490974617,32.23878421473625,0
M000,334,7.794323130974087,62.54768327422256,32.21182889059145,0
M000,335,7.940973262236687,63.63813361642738,32.915690608444834,0
M000,336,7.748787611630802,62.616864693834835,32.47835369017614,0
M000,337,7.4618371032028294,63.375610091671,32.23223739486187,0
M000,338,7.886072746202792,63.64899444873997,32.315541852284554,0
M000,339,8.124866966122713,63.550050671967206,31.96982223243887,0
M000,340,7.5969320027489085,62.3425679669599,32.74803595860672,0
M000,341,7.858203634663836,64.02388600414095,32.026098081992295,0
M000,342,7.740399670665927,63.543720518540624,32.393543458986024,0
M000,343,8.094497151609977,62.52656728076101,32.63804923667648,0
M000,344,8.190152998228578,63.364284150403364,32.23056648188433,0
M000,345,8.076597193518628,63.02772640816089,32.04259029609314,0
M000,346,7.98673928545585,63.10510619854637,32.59016884007572,0
M000,347,7.353947194013489,63.311071312084984,32.15157492847955,0
M000,348,8.142451115101867,63.39061142544628,32.370319582674654,0
M000,349,8.311281035621983,62.59058836810779,32.61423262815703,0
M000,350,7.879078424055866,62.445522072412686,32.34320934400073,0
M000,351,7.485363812845566,63.36055834378073,32.35083844958464,0
M000,352,8.506426131797824,63.56793350291113,32.129289270663094,0
M000,353,7.907212793785103,63.513803607924736,32.58210434009769,0
M000,354,8.547888301321983,63.87072604031031,32.39978401605111,0
M000,355,8.312343699266725,63.92284064962953,32.3620268457135,0
M000,356,8.339873854408863,63.12003100781781,32.3174989152076,0
M000,357,8.26288051954802,62.94969967198784,32.40650534354674,0
M000,358,7.960287510438092,63.20847420406644,32.52736659682387,0
M000,359,8.116553894671144,63.31811727392309,32.470557056824944,0
M000,360,8.451352408815039,63.256681477005024,32.664861806474256,0
M000,361,7.707725268568513,64.80234782124153,32.27846178529319,0
M000,362,8.481426919745767,62.87423744255471,32.58654217000255,0
M000,363,8.465789644253473,63.028114628985094,32.67730600718276,0
M000,364,8.356039620329872,63.63707936668614,32.284256577061484,0
M000,365,8.418370579274425,64.37517503124869,32.665281643923514,0
M000,366,8.54233208231667,63.15901098385273,32.491188245275694,0
M000,367,8.531724638468521,63.61808561511751,32.26735643646516,0
M000,368,8.69538621543497,62.858674848510304,32.81391370855707,0
M000,369,8.28578431616265,63.56178555749572,32.6937170527563,0
M000,370,8.463967785583831,63.59377140720756,32.7847248479387,0
M000,371,8.731411680726598,63.61124671249481,32.1657314591366,0
M000,372,8.304383094272005,63.96693146148264,32.62167859916897,0
M000,373,8.823348637965047,63.77116986376508,32.77063984377576,0
M000,374,8.55089776407844,63.52372137705228,32.311953671474875,0
M000,375,8.268319952269517,62.65160103986361,32.34565583830073,0
M000,376,9.139904257682774,62.70710786374961,32.46698134098525,0
M000,377,8.308601101677487,63.19298441615596,32.5666272965711,0
M000,378,8.508918922545286,64.04830383016586,32.844484162270604,0
M000,379,8.066633951825459,63.17197523248207,32.55451696255518,0
M000,380,9.101606763782307,63.296349260081,32.54370145905153,0
M000,381,8.439157374197562,62.767073471526466,32.84176547601727,0
M000,382,8.261368665280719,64.70778090186842,32.70271881797704,0
M000,383,9.034990535839079,63.84120573140485,32.5121514005005,0
M000,384,8.971032957829765,63.4690230537654,32.678303193388786,0
M000,385,8.865710626582343,63.098297306106765,32.39857401484834,0
M000,386,8.602943857802659,64.06892176362479,32.454199215608874,0
M000,387,8.347003607800405,63.79189073058203,32.885592050618605,0
M000,388,9.174968498614573,63.30180961504678,32.27032619498168,0
M000,389,8.925172096589515,63.53385945860928,32.39884861603794,0
M000,390,9.153172704004982,64.54678464807287,32.642145081592346,0
M000,391,9.058413361167329,63.16485737324072,32.88217147871277,0
M000,392,9.010136234760122,63.35398977006055,32.620426216831014,0
M000,393,9.196676870512563,63.72307910198008,32.85391921723481,0
M000,394,9.19268892203809,63.52150049221636,32.697926981366074,0
M000,395,9.249797572347273,63.02528343802572,32.852572483753434,0
M000,396,9.03204422193653,63.54580978590492,32.77796373551588,0
M000,397,9.368873980758266,63.34305555822459,32.79326886172983,0
M000,398,8.998998953768988,64.61325792100696,32.472049741847535,0
M000,399,9.261385623463067,63.32246257920383,33.087227663927706,0
M000,400,8.840605087460615,63.98565277128409,32.50070645520513,0
M000,401,9.128128063987807,63.96024031453022,32.89760542562592,0
M000,402,9.743788310847371,62.974997417644474,32.71123878297359,0
M000,403,9.717026408908167,62.91081592827666,32.725565236911656,0
M000,404,9.300962174402505,63.970742304847526,32.51322773303539,0
M000,405,8.893310650899982,62.81691818506812,32.86796532879311,0
M000,406,9.677620026044474,63.934814072155625,32.57085886816307,0
M000,407,8.881900502795197,64.07514412891014,32.462532681533354,0
M000,408,9.177833669142212,63.51018935787627,32.6481814929613,0
M000,409,9.18592010814323,63.830200783153785,32.56832487799941,0
M000,410,9.646453147493045,64.33900285465167,32.71939707330638,0
M000,411,9.597238114391063,64.89239937247058,32.46816788672843,0
M000,412,9.110818769128153,64.19097034804606,33.09699710560364,0
M000,413,9.425118616666019,64.71688831876702,32.73197528185939,0
M000,414,9.321410986371365,63.368125203338785,32.84357125507805,0
M000,415,9.273598436383734,63.914109819041144,33.03938154317751,0
M000,416,9.478461024592585,64.54047613497958,32.48477984015541,0
M000,417,9.43273139779441,63.18989938455017,32.74728788929536,0
M000,418,9.849336567839876,63.94106494146072,32.983098550094724,0
M000,419,9.412968327471615,64.02614277450216,32.63719467337792,0
M000,420,9.768634061022905,64.17533942076385,32.8641677300975,0
M000,421,9.36136176966058,63.48859834676435,32.61183099646245,0
M000,422,9.633284832506732,63.98706459976085,32.89930636247203,0
M000,423,9.472928432800396,63.15296174880676,33.19383717074205,0
M000,424,9.41033112214189,64.38163325915541,32.77394191355043,0
M000,425,9.847567706314985,63.97269614473968,32.69572016171127,0
M000,426,9.933776684685562,63.76417779452898,33.01094908754805,0
M000,427,9.987526287420824,64.29326845429838,32.68126392608937,0
M000,428,9.768496550152731,63.4095149933366,32.71708532675557,0
M000,429,9.550839182107994,64.670005655452,32.802795701219495,0
M000,430,9.935370113262465,63.91089813398262,32.83720432251098,0
M000,431,10.646093219243093,63.883401255461386,32.67260593115869,0
M000,432,10.087946854092873,62.78061208085639,32.820479895482876,0
M000,433,9.839934028968823,63.557314764639585,32.914240072163,0
M000,434,9.990053411225885,63.16226694391053,32.688382633862204,0
M000,435,9.129784509869783,64.22010605472438,32.87934842178873,0
M000,436,9.78069028901295,64.3535277534992,32.57118881387639,0
M000,437,9.751128735118007,64.30206662984892,32.6949551871081,0
M000,438,10.044695741773225,63.82164688394446,32.75550230684085,0
M000,439,9.975734549582914,63.76009301904855,32.90317848097271,0
M000,440,9.91993225407868,64.13131475455543,32.70194220182581,0
M000,441,9.67043019792498,64.58968902228722,32.95259393511977,0
M000,442,10.83973339221507,63.621484977658504,32.81589644063428,0
M000,443,10.13698551305448,64.64815611679869,32.76126695927417,0
M000,444,9.846634186793919,64.76737605188814,32.80435853224845,0
